Country,Date,Gap Between Actual and Potential Growth,Actual Growth,Potential Growth
Cyprus,12/1/12,-3.90,-0.046768519,-0.788474437
Cyprus,3/1/13,-9.10,-0.099562736,-0.864662983
Cyprus,6/1/13,-4.10,-0.050639407,-0.94085153
Cyprus,9/1/13,-5.20,-0.062414769,-1.017040076
Cyprus,12/1/13,-5.90,-0.070294519,-1.093228622
Cyprus,3/1/14,0.30,-0.006858513,-0.95751236
Cyprus,6/1/14,-3.00,-0.03811253,-0.821796099
Cyprus,9/1/14,-0.80,-0.014397197,-0.686079837
Cyprus,12/1/14,-1.20,-0.017432243,-0.550363576
Cyprus,3/1/15,2.10,0.020542973,-0.025322483
Cyprus,6/1/15,3.80,0.042716122,0.49971861
Cyprus,9/1/15,3.80,0.047904215,1.024759703
Cyprus,12/1/15,5.70,0.072201477,1.549800796
Cyprus,3/1/16,5.20,0.069507527,1.717292078
Cyprus,6/1/16,5.50,0.07350883,1.884783359
Cyprus,9/1/16,5.10,0.071082114,2.052274641
Cyprus,12/1/16,5.80,0.080584783,2.219765922
Cyprus,3/1/17,2.90,0.053433123,2.428759599
Cyprus,6/1/17,2.80,0.05474225,2.637753276
Cyprus,9/1/17,4.00,0.068512319,2.846746952
Cyprus,12/1/17,1.80,0.04899803,3.055740629
Cyprus,3/1/18,3.80,0.069286953,3.09333489
Cyprus,6/1/18,3.70,0.068703342,3.130929151
Cyprus,9/1/18,-1.50,0.016311913,3.168523412
Cyprus,12/1/18,-2.40,0.007717845,3.206117673
Cyprus,3/1/19,-0.70,0.023851879,3.132192259
Cyprus,6/1/19,-0.50,0.025200799,3.058266846
Cyprus,9/1/19,#N/A,#N/A,2.984341433
Cyprus,12/1/19,#N/A,#N/A,2.910416019
Cyprus,3/1/20,#N/A,#N/A,#N/A
Cyprus,6/1/20,#N/A,#N/A,#N/A
Cyprus,9/1/20,#N/A,#N/A,#N/A
Cyprus,12/1/20,#N/A,#N/A,#N/A
Denmark,3/1/99,#N/A,#N/A,#N/A
Denmark,6/1/99,#N/A,#N/A,#N/A
Denmark,9/1/99,#N/A,#N/A,#N/A
Denmark,12/1/99,#N/A,#N/A,#N/A
Denmark,3/1/00,#N/A,0.03728305,#N/A
Denmark,6/1/00,#N/A,0.032593757,#N/A
Denmark,9/1/00,#N/A,0.039439613,#N/A
Denmark,12/1/00,#N/A,0.045001688,#N/A
Denmark,3/1/01,-0.70,0.015273229,2.22738208
Denmark,6/1/01,-1.20,0.009789535,2.22738208
Denmark,9/1/01,-0.70,0.015505521,2.22738208
Denmark,12/1/01,-2.20,0.000527658,2.22738208
Denmark,3/1/02,-2.10,0.000266868,2.106831886
Denmark,6/1/02,-0.50,0.014861118,1.986281693
Denmark,9/1/02,-1.40,0.004956359,1.8657315
Denmark,12/1/02,-2.20,-0.004206849,1.745181307
Denmark,3/1/03,-1.50,0.000668947,1.594768164
Denmark,6/1/03,-3.20,-0.01757934,1.44435502
Denmark,9/1/03,-1.80,-0.005093995,1.293941877
Denmark,12/1/03,0.30,0.014284832,1.143528733
Denmark,3/1/04,1.30,0.028515518,1.522834701
Denmark,6/1/04,2.10,0.040496479,1.902140669
Denmark,9/1/04,1.70,0.039936022,2.281446637
Denmark,12/1/04,0.90,0.03564739,2.660752605
Denmark,3/1/05,-0.50,0.021128061,2.624947986
Denmark,6/1/05,2.50,0.050854007,2.589143368
Denmark,9/1/05,1.20,0.037156328,2.553338749
Denmark,12/1/05,0.20,0.027589904,2.517534131
Denmark,3/1/06,2.80,0.050353655,2.226727203
Denmark,6/1/06,2.50,0.044790783,1.935920274
Denmark,9/1/06,2.90,0.045026784,1.645113346
Denmark,12/1/06,1.00,0.024042257,1.354306418
Denmark,3/1/07,0.80,0.021954032,1.420764147
Denmark,6/1/07,-2.10,-0.00570826,1.487221877
Denmark,9/1/07,0.00,0.015184005,1.553679606
Denmark,12/1/07,1.80,0.034190403,1.620137335
Denmark,3/1/08,-0.60,0.009372912,1.491634097
Denmark,6/1/08,0.80,0.021597563,1.363130858
Denmark,9/1/08,-0.50,0.007819249,1.23462762
Denmark,12/1/08,-4.10,-0.029522151,1.106124381
Denmark,3/1/09,-5.30,-0.044549991,0.811033169
Denmark,6/1/09,-8.20,-0.07705697,0.515941956
Denmark,9/1/09,-6.70,-0.064471026,0.220850743
Denmark,12/1/09,-3.80,-0.038716231,-0.074240469
Denmark,3/1/10,-0.10,0.002236209,0.322450368
Denmark,6/1/10,3.60,0.042876097,0.719141206
Denmark,9/1/10,2.60,0.037167137,1.115832043
Denmark,12/1/10,1.30,0.028322659,1.512522881
Denmark,3/1/11,0.90,0.017123789,0.802655921
Denmark,6/1/11,-0.50,-0.00381942,0.092788962
Denmark,9/1/11,-1.90,-0.024717534,-0.617077997
Denmark,12/1/11,-0.40,-0.01707215,-1.326944956
Denmark,3/1/12,-0.10,-0.009255384,-0.790813294
Denmark,6/1/12,0.40,0.001757577,-0.254681632
Denmark,9/1/12,1.10,0.013546853,0.28145003
Denmark,12/1/12,-0.60,0.002090182,0.817581692
Denmark,3/1/13,-0.70,0.002877306,0.956427015
Denmark,6/1/13,0.10,0.01207065,1.095272338
Denmark,9/1/13,0.00,0.011873263,1.234117661
Denmark,12/1/13,0.10,0.014276256,1.372962983
Denmark,3/1/14,1.20,0.026790047,1.477454021
Denmark,6/1/14,-0.60,0.009650186,1.58194506
Denmark,9/1/14,0.10,0.017982906,1.686436098
Denmark,12/1/14,1.20,0.029423989,1.790927136
Denmark,3/1/15,1.30,0.031144914,1.796311787
Denmark,6/1/15,1.30,0.030785587,1.801696438
Denmark,9/1/15,0.10,0.018586169,1.807081089
Denmark,12/1/15,-0.50,0.013001649,1.81246574
Denmark,3/1/16,-0.40,0.014898013,1.885213664
Denmark,6/1/16,1.90,0.038675993,1.957961589
Denmark,9/1/16,0.90,0.029220505,2.030709514
Denmark,12/1/16,2.50,0.046340195,2.103457439
Denmark,3/1/17,1.50,0.03540041,2.063138487
Denmark,6/1/17,0.60,0.025779099,2.022819535
Denmark,9/1/17,-0.80,0.011871672,1.982500583
Denmark,12/1/17,-1.10,0.008819963,1.942181631
Denmark,3/1/18,-1.10,0.008491259,1.904577423
Denmark,6/1/18,-0.10,0.017782247,1.866973215
Denmark,9/1/18,1.60,0.034400105,1.829369007
Denmark,12/1/18,1.80,0.03565449,1.791764799
Denmark,3/1/19,0.50,0.02512414,2.033006934
Denmark,6/1/19,-0.20,0.020454283,2.274249069
Denmark,9/1/19,0.10,0.026356051,2.515491204
Denmark,12/1/19,#N/A,#N/A,2.756733338
Denmark,3/1/20,#N/A,#N/A,#N/A
Denmark,6/1/20,#N/A,#N/A,#N/A
Denmark,9/1/20,#N/A,#N/A,#N/A
Denmark,12/1/20,#N/A,#N/A,#N/A
Estonia,3/1/99,#N/A,#N/A,#N/A
Estonia,6/1/99,#N/A,#N/A,#N/A
Estonia,9/1/99,#N/A,#N/A,#N/A
Estonia,12/1/99,#N/A,#N/A,#N/A
Estonia,3/1/00,#N/A,0.102395175,#N/A
Estonia,6/1/00,#N/A,0.09749067,#N/A
Estonia,9/1/00,#N/A,0.077301371,#N/A
Estonia,12/1/00,#N/A,0.112888128,#N/A
Estonia,3/1/01,-0.20,0.064812644,6.649778388
Estonia,6/1/01,-0.10,0.065436555,6.649778388
Estonia,9/1/01,0.70,0.07307472,6.649778388
Estonia,12/1/01,1.00,0.076365777,6.649778388
Estonia,3/1/02,0.50,0.075161886,7.005376519
Estonia,6/1/02,0.60,0.079173188,7.360974651
Estonia,9/1/02,1.80,0.095494651,7.716572783
Estonia,12/1/02,-0.60,0.074284006,8.072170914
Estonia,3/1/03,2.80,0.11183226,8.385719895
Estonia,6/1/03,1.30,0.100171638,8.699268875
Estonia,9/1/03,1.10,0.1012796,9.012817855
Estonia,12/1/03,0.70,0.100537849,9.326366835
Estonia,3/1/04,5.30,0.141937308,8.932652716
Estonia,6/1/04,-4.70,0.038200677,8.538938597
Estonia,9/1/04,0.90,0.090722546,8.145224477
Estonia,12/1/04,-0.60,0.071856083,7.751510358
Estonia,3/1/05,-2.80,0.049338421,7.692996586
Estonia,6/1/05,7.20,0.147945979,7.634482814
Estonia,9/1/05,4.10,0.117182997,7.575969043
Estonia,12/1/05,6.30,0.138297461,7.517455271
Estonia,3/1/06,6.30,0.143415685,8.065761365
Estonia,6/1/06,4.40,0.129826966,8.614067459
Estonia,9/1/06,6.00,0.151461791,9.162373554
Estonia,12/1/06,5.80,0.155579833,9.710679648
Estonia,3/1/07,6.80,0.166076284,9.824338226
Estonia,6/1/07,6.00,0.159657693,9.937996804
Estonia,9/1/07,2.60,0.126229203,10.05165538
Estonia,12/1/07,-1.00,0.091715138,10.16531396
Estonia,3/1/08,-12.70,-0.052238836,7.442212929
Estonia,6/1/08,-8.40,-0.036981791,4.719111898
Estonia,9/1/08,-10.70,-0.08707489,1.996010867
Estonia,12/1/08,-13.30,-0.14058619,-0.727090164
Estonia,3/1/09,-13.10,-0.137855819,-0.708003004
Estonia,6/1/09,-16.90,-0.176303872,-0.688915845
Estonia,9/1/09,-16.20,-0.168269308,-0.669828685
Estonia,12/1/09,-8.70,-0.093330924,-0.650741525
Estonia,3/1/10,-3.40,-0.040261832,-0.666129546
Estonia,6/1/10,-0.50,-0.012048867,-0.681517567
Estonia,9/1/10,7.00,0.062605082,-0.696905588
Estonia,12/1/10,5.50,0.048211223,-0.71229361
Estonia,3/1/11,8.40,0.082092719,-0.212023903
Estonia,6/1/11,9.10,0.093768945,0.288245804
Estonia,9/1/11,7.00,0.077686409,0.788515511
Estonia,12/1/11,5.00,0.062871702,1.288785218
Estonia,3/1/12,2.80,0.040208851,1.20053513
Estonia,6/1/12,2.50,0.03641644,1.112285042
Estonia,9/1/12,1.70,0.027079135,1.024034953
Estonia,12/1/12,1.70,0.025890637,0.935784865
Estonia,3/1/13,2.70,0.04012797,1.34274312
Estonia,6/1/13,0.30,0.020205065,1.749701375
Estonia,9/1/13,0.20,0.023185074,2.15665963
Estonia,12/1/13,-0.30,0.022379108,2.563617886
Estonia,3/1/14,0.80,0.04064185,3.215862064
Estonia,6/1/14,1.90,0.057284649,3.868106243
Estonia,9/1/14,0.80,0.052965467,4.520350422
Estonia,12/1/14,4.20,0.093524614,5.172594601
Estonia,3/1/15,-1.50,0.032152461,4.729324212
Estonia,6/1/15,-0.80,0.034440153,4.286053822
Estonia,9/1/15,0.50,0.043636138,3.842783433
Estonia,12/1/15,-0.50,0.029183046,3.399513044
Estonia,3/1/16,2.60,0.057670782,3.196954962
Estonia,6/1/16,0.60,0.035752598,2.994396881
Estonia,9/1/16,-0.20,0.026004244,2.791838799
Estonia,12/1/16,2.40,0.049997436,2.589280718
Estonia,3/1/17,2.20,0.051496771,2.954576146
Estonia,6/1/17,4.60,0.079008398,3.319871575
Estonia,9/1/17,1.50,0.051601535,3.685167003
Estonia,12/1/17,1.60,0.056129817,4.050462432
Estonia,3/1/18,1.40,0.057761478,4.351445439
Estonia,6/1/18,0.80,0.05448571,4.652428446
Estonia,9/1/18,1.10,0.060421846,4.953411454
Estonia,12/1/18,0.90,0.061429779,5.254394461
Estonia,3/1/19,2.00,0.069552756,4.997365479
Estonia,6/1/19,0.30,0.050428525,4.740336497
Estonia,9/1/19,0.60,0.050338573,4.483307515
Estonia,12/1/19,#N/A,#N/A,4.226278532
Estonia,3/1/20,#N/A,#N/A,#N/A
Estonia,6/1/20,#N/A,#N/A,#N/A
Estonia,9/1/20,#N/A,#N/A,#N/A
Estonia,12/1/20,#N/A,#N/A,#N/A
Finland,3/1/99,#N/A,#N/A,#N/A
Finland,6/1/99,#N/A,#N/A,#N/A
Finland,9/1/99,#N/A,#N/A,#N/A
Finland,12/1/99,#N/A,#N/A,#N/A
Finland,3/1/00,#N/A,0.042503302,#N/A
Finland,6/1/00,#N/A,0.038638151,#N/A
Finland,9/1/00,#N/A,0.04656076,#N/A
Finland,12/1/00,#N/A,0.044994811,#N/A
Finland,3/1/01,1.30,0.056087533,4.337523115
Finland,6/1/01,-0.20,0.041483936,4.337523115
Finland,9/1/01,-1.40,0.029165234,4.337523115
Finland,12/1/01,-3.30,0.01047815,4.337523115
Finland,3/1/02,-4.60,-0.008171534,3.736125974
Finland,6/1/02,-1.10,0.020455688,3.134728833
Finland,9/1/02,-1.70,0.008209998,2.533331691
Finland,12/1/02,0.20,0.021415269,1.93193455
Finland,3/1/03,-1.50,0.002576333,1.786795909
Finland,6/1/03,-1.40,0.002359491,1.641657268
Finland,9/1/03,0.80,0.023389515,1.496518627
Finland,12/1/03,1.00,0.023751874,1.351379986
Finland,3/1/04,3.00,0.047369733,1.69563677
Finland,6/1/04,2.50,0.045656365,2.039893555
Finland,9/1/04,1.10,0.034796478,2.384150339
Finland,12/1/04,2.10,0.048601745,2.728407123
Finland,3/1/05,1.10,0.038946024,2.8175903
Finland,6/1/05,0.40,0.033013452,2.906773478
Finland,9/1/05,0.20,0.031842438,2.995956655
Finland,12/1/05,-1.00,0.021077945,3.085139833
Finland,3/1/06,1.30,0.041398949,2.810014547
Finland,6/1/06,0.10,0.026014025,2.534889262
Finland,9/1/06,0.90,0.031467466,2.259763976
Finland,12/1/06,1.60,0.035481443,1.984638691
Finland,3/1/07,2.50,0.04845598,2.356798433
Finland,6/1/07,3.20,0.059115626,2.728958175
Finland,9/1/07,2.40,0.054945089,3.101117917
Finland,12/1/07,2.40,0.058564959,3.473277659
Finland,3/1/08,-1.00,0.018241641,2.846717042
Finland,6/1/08,-0.90,0.01363743,2.220156424
Finland,9/1/08,-1.50,0.001435807,1.593595807
Finland,12/1/08,-4.70,-0.037726589,0.96703519
Finland,3/1/09,-7.90,-0.071322942,0.73760609
Finland,6/1/09,-8.30,-0.077875143,0.50817699
Finland,9/1/09,-6.90,-0.065775466,0.278747889
Finland,12/1/09,-4.30,-0.042624365,0.049318789
Finland,3/1/10,0.20,0.000306212,-0.196206763
Finland,6/1/10,3.60,0.031278786,-0.441732315
Finland,9/1/10,2.70,0.020582224,-0.687257867
Finland,12/1/10,4.60,0.03698891,-0.932783419
Finland,3/1/11,5.00,0.042178686,-0.777690585
Finland,6/1/11,2.20,0.01575302,-0.62259775
Finland,9/1/11,2.50,0.020135367,-0.467504916
Finland,12/1/11,-0.10,-0.004196677,-0.312412081
Finland,3/1/12,0.70,0.005005747,-0.163662988
Finland,6/1/12,-1.50,-0.014681032,-0.014913895
Finland,9/1/12,-2.00,-0.018516631,0.133835197
Finland,12/1/12,-2.30,-0.019969629,0.28258429
Finland,3/1/13,-2.60,-0.021488317,0.445814628
Finland,6/1/13,0.00,0.006507675,0.609044966
Finland,9/1/13,0.40,0.011873988,0.772275304
Finland,12/1/13,-0.10,0.008502942,0.935505641
Finland,3/1/14,-0.70,0.002828323,0.99232692
Finland,6/1/14,-1.10,-0.000529141,1.049148198
Finland,9/1/14,-1.00,0.001218254,1.105969477
Finland,12/1/14,-0.60,0.005325335,1.162790755
Finland,3/1/15,-0.10,0.015132065,1.612366148
Finland,6/1/15,0.70,0.028070747,2.061941541
Finland,9/1/15,-0.10,0.024153905,2.511516933
Finland,12/1/15,0.00,0.029806489,2.961092326
Finland,3/1/16,0.70,0.031278002,2.461381096
Finland,6/1/16,0.40,0.023193414,1.961669865
Finland,9/1/16,1.10,0.02582789,1.461958634
Finland,12/1/16,0.90,0.01831701,0.962247403
Finland,3/1/17,2.20,0.032882113,1.053068053
Finland,6/1/17,1.50,0.026629658,1.143888703
Finland,9/1/17,1.20,0.024831163,1.234709353
Finland,12/1/17,2.40,0.037231681,1.325530003
Finland,3/1/18,1.80,0.031857309,1.360831139
Finland,6/1/18,1.80,0.031879499,1.396132275
Finland,9/1/18,1.20,0.026125676,1.431433411
Finland,12/1/18,0.50,0.019811603,1.466734547
Finland,3/1/19,0.00,0.015935107,1.614762368
Finland,6/1/19,0.50,0.02219989,1.76279019
Finland,9/1/19,1.20,0.031158207,1.910818011
Finland,12/1/19,#N/A,#N/A,2.058845833
Finland,3/1/20,#N/A,#N/A,#N/A
Finland,6/1/20,#N/A,#N/A,#N/A
Finland,9/1/20,#N/A,#N/A,#N/A
Finland,12/1/20,#N/A,#N/A,#N/A
France,3/1/99,#N/A,#N/A,#N/A
France,6/1/99,#N/A,#N/A,#N/A
France,9/1/99,#N/A,#N/A,#N/A
France,12/1/99,#N/A,#N/A,#N/A
France,3/1/00,#N/A,0.043967043,#N/A
France,6/1/00,#N/A,0.039674018,#N/A
France,9/1/00,#N/A,0.033118993,#N/A
France,12/1/00,#N/A,0.035269931,#N/A
France,3/1/01,1.10,0.035265186,2.396198736
France,6/1/01,-0.50,0.019459583,2.396198736
France,9/1/01,-0.40,0.020164128,2.396198736
France,12/1/01,-0.40,0.019847914,2.396198736
France,3/1/02,-1.60,0.006675035,2.314612414
France,6/1/02,-0.60,0.016705808,2.233026093
France,9/1/02,-0.30,0.018962388,2.151439772
France,12/1/02,-1.20,0.00891846,2.069853451
France,3/1/03,-1.40,0.005495287,1.963458341
France,6/1/03,-1.90,-0.000850778,1.857063232
France,9/1/03,-1.10,0.006731759,1.750668123
France,12/1/03,-0.50,0.011889512,1.644273014
France,3/1/04,1.00,0.025617034,1.529753243
France,6/1/04,1.40,0.028484548,1.415233473
France,9/1/04,0.60,0.019011937,1.300713702
France,12/1/04,0.70,0.019337149,1.186193932
France,3/1/05,0.20,0.015593004,1.3558336
France,6/1/05,0.90,0.024621423,1.525473268
France,9/1/05,-0.30,0.014293114,1.695112936
France,12/1/05,0.10,0.019545447,1.864752604
France,3/1/06,0.30,0.02184466,1.838136237
France,6/1/06,0.70,0.024854716,1.811519869
France,9/1/06,1.20,0.030233634,1.784903501
France,12/1/06,2.30,0.040124098,1.758287133
France,3/1/07,1.90,0.037760684,1.887986344
France,6/1/07,1.60,0.035910057,2.017685556
France,9/1/07,2.10,0.042108111,2.147384767
France,12/1/07,0.20,0.024658069,2.277083978
France,3/1/08,-0.50,0.012150684,1.74215526
France,6/1/08,-0.60,0.005768958,1.207226542
France,9/1/08,-1.40,-0.007534265,0.672297824
France,12/1/08,-1.80,-0.01661851,0.137369106
France,3/1/09,-3.90,-0.036318639,0.236802659
France,6/1/09,-4.20,-0.038467753,0.336236211
France,9/1/09,-3.20,-0.028097055,0.435669763
France,12/1/09,-1.80,-0.013114624,0.535103315
France,3/1/10,-0.30,0.002106096,0.508043885
France,6/1/10,1.10,0.016148772,0.480984455
France,9/1/10,1.90,0.023357969,0.453925025
France,12/1/10,1.30,0.017708241,0.426865595
France,3/1/11,2.30,0.024970361,0.211571402
France,6/1/11,1.40,0.013549734,-0.00372279
France,9/1/11,0.70,0.004566287,-0.219016983
France,12/1/11,0.30,-0.001346642,-0.434311175
France,3/1/12,0.00,-0.003011572,-0.343440774
France,6/1/12,-0.60,-0.008355941,-0.252570373
France,9/1/12,-0.30,-0.004747508,-0.161699972
France,12/1/12,-0.20,-0.002464652,-0.070829571
France,3/1/13,-0.60,-0.005198665,0.10917748
France,6/1/13,0.50,0.008144967,0.28918453
France,9/1/13,0.20,0.006947111,0.46919158
France,12/1/13,0.30,0.009672163,0.649198631
France,3/1/14,0.30,0.010376455,0.72303766
France,6/1/14,-0.40,0.004129037,0.79687669
France,9/1/14,0.40,0.012337871,0.870715719
France,12/1/14,0.50,0.014217101,0.944554749
France,3/1/15,1.20,0.024617899,1.232453391
France,6/1/15,0.50,0.020265097,1.520352033
France,9/1/15,0.30,0.021443738,1.808250674
France,12/1/15,0.20,0.022673434,2.096149316
France,3/1/16,0.40,0.02286986,1.880531403
France,6/1/16,0.50,0.021819683,1.66491349
France,9/1/16,-0.80,0.006771894,1.449295577
France,12/1/16,-0.60,0.006257665,1.233677664
France,3/1/17,-0.40,0.007359905,1.099391894
France,6/1/17,0.40,0.013605685,0.965106124
France,9/1/17,1.50,0.02284962,0.830820354
France,12/1/17,1.60,0.023169484,0.696534584
France,3/1/18,0.80,0.013891767,0.609433503
France,6/1/18,-0.10,0.003973473,0.522332422
France,9/1/18,-0.20,0.002821687,0.435231341
France,12/1/18,0.30,0.006039442,0.348130259
France,3/1/19,0.50,0.01129727,0.675034906
France,6/1/19,0.90,0.019046572,1.001939552
France,9/1/19,0.90,0.022483078,1.328844199
France,12/1/19,-0.30,0.013170552,1.655748845
France,3/1/20,#N/A,#N/A,#N/A
France,6/1/20,#N/A,#N/A,#N/A
France,9/1/20,#N/A,#N/A,#N/A
France,12/1/20,#N/A,#N/A,#N/A
Germany,3/1/99,#N/A,#N/A,#N/A
Germany,6/1/99,#N/A,#N/A,#N/A
Germany,9/1/99,#N/A,#N/A,#N/A
Germany,12/1/99,#N/A,#N/A,#N/A
Germany,3/1/00,#N/A,0.022856645,#N/A
Germany,6/1/00,#N/A,0.018763303,#N/A
Germany,9/1/00,#N/A,0.007690991,#N/A
Germany,12/1/00,#N/A,-0.009591064,#N/A
Germany,3/1/01,0.60,0.012967976,0.674981941
Germany,6/1/01,-0.70,-0.000398968,0.674981941
Germany,9/1/01,0.10,0.00808197,0.674981941
Germany,12/1/01,1.30,0.019367391,0.674981941
Germany,3/1/02,-2.60,-0.018187868,0.758336327
Germany,6/1/02,-0.70,0.000977834,0.841690713
Germany,9/1/02,0.20,0.011540135,0.925045099
Germany,12/1/02,-1.40,-0.004013772,1.008399485
Germany,3/1/03,-1.40,-0.002853575,1.093612643
Germany,6/1/03,-1.60,-0.004561101,1.1788258
Germany,9/1/03,-1.80,-0.005710699,1.264038957
Germany,12/1/03,-1.70,-0.003605936,1.349252114
Germany,3/1/04,0.50,0.017594611,1.245450472
Germany,6/1/04,0.40,0.015408093,1.14164883
Germany,9/1/04,-1.50,-0.004403636,1.037847188
Germany,12/1/04,-1.20,-0.002658736,0.934045547
Germany,3/1/05,-2.10,-0.015332935,0.608215955
Germany,6/1/05,-0.10,0.001597909,0.282386363
Germany,9/1/05,-0.20,-0.002837012,-0.043443229
Germany,12/1/05,0.40,0.000126949,-0.369272821
